Year,Race,Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,TrackStatus
2023,Singapore,ZHO,Alfa Romeo,15.0,0 days 00:01:40.463000,HARD,13.0,2.0,18.0,1
2023,Singapore,ZHO,Alfa Romeo,16.0,0 days 00:01:40.425000,HARD,14.0,2.0,18.0,1
2023,Singapore,ZHO,Alfa Romeo,17.0,0 days 00:01:40.424000,HARD,15.0,2.0,18.0,1
2023,Singapore,ZHO,Alfa Romeo,18.0,0 days 00:01:40.582000,HARD,16.0,2.0,18.0,1
2023,Singapore,ZHO,Alfa Romeo,19.0,0 days 00:01:41.684000,HARD,17.0,2.0,17.0,12
2023,Singapore,ZHO,Alfa Romeo,20.0,0 days 00:02:16.694000,HARD,18.0,2.0,17.0,14
2023,Singapore,ZHO,Alfa Romeo,21.0,,MEDIUM,1.0,3.0,17.0,4
2023,Singapore,ZHO,Alfa Romeo,22.0,0 days 00:02:00.733000,MEDIUM,2.0,3.0,17.0,41
2023,Singapore,ZHO,Alfa Romeo,23.0,0 days 00:01:42.749000,MEDIUM,3.0,3.0,17.0,1
2023,Singapore,ZHO,Alfa Romeo,24.0,0 days 00:01:43.949000,MEDIUM,4.0,3.0,16.0,1
2023,Singapore,ZHO,Alfa Romeo,25.0,0 days 00:01:41.346000,MEDIUM,5.0,3.0,16.0,1
2023,Singapore,ZHO,Alfa Romeo,26.0,0 days 00:01:40.973000,MEDIUM,6.0,3.0,16.0,1
2023,Singapore,ZHO,Alfa Romeo,27.0,0 days 00:01:40.570000,MEDIUM,7.0,3.0,16.0,1
2023,Singapore,ZHO,Alfa Romeo,28.0,0 days 00:01:41.310000,MEDIUM,8.0,3.0,16.0,1
2023,Singapore,ZHO,Alfa Romeo,29.0,0 days 00:01:41.476000,MEDIUM,9.0,3.0,16.0,1
2023,Singapore,ZHO,Alfa Romeo,30.0,0 days 00:01:40.866000,MEDIUM,10.0,3.0,16.0,1
2023,Singapore,ZHO,Alfa Romeo,31.0,0 days 00:01:40.778000,MEDIUM,11.0,3.0,16.0,1
2023,Singapore,ZHO,Alfa Romeo,32.0,0 days 00:01:40.576000,MEDIUM,12.0,3.0,16.0,1
2023,Singapore,ZHO,Alfa Romeo,33.0,0 days 00:01:40.708000,MEDIUM,13.0,3.0,16.0,1
2023,Singapore,ZHO,Alfa Romeo,34.0,0 days 00:01:40.499000,MEDIUM,14.0,3.0,16.0,1
2023,Singapore,ZHO,Alfa Romeo,35.0,0 days 00:01:41.189000,MEDIUM,15.0,3.0,16.0,1
2023,Singapore,ZHO,Alfa Romeo,36.0,0 days 00:01:42.747000,MEDIUM,16.0,3.0,15.0,1
2023,Singapore,ZHO,Alfa Romeo,37.0,0 days 00:01:41.148000,MEDIUM,17.0,3.0,15.0,1
2023,Singapore,ZHO,Alfa Romeo,38.0,0 days 00:01:40.821000,MEDIUM,18.0,3.0,15.0,1
2023,Singapore,ZHO,Alfa Romeo,39.0,0 days 00:01:40.894000,MEDIUM,19.0,3.0,14.0,1
2023,Singapore,ZHO,Alfa Romeo,40.0,0 days 00:01:40.806000,MEDIUM,20.0,3.0,14.0,1
2023,Singapore,ZHO,Alfa Romeo,41.0,0 days 00:01:40.853000,MEDIUM,21.0,3.0,13.0,1
2023,Singapore,ZHO,Alfa Romeo,42.0,0 days 00:01:40.425000,MEDIUM,22.0,3.0,13.0,1
2023,Singapore,ZHO,Alfa Romeo,43.0,0 days 00:01:54.357000,MEDIUM,23.0,3.0,11.0,126
2023,Singapore,ZHO,Alfa Romeo,44.0,0 days 00:02:17.516000,MEDIUM,24.0,3.0,11.0,6
2023,Singapore,ZHO,Alfa Romeo,45.0,0 days 00:01:50.632000,MEDIUM,25.0,3.0,10.0,671
2023,Singapore,ZHO,Alfa Romeo,46.0,0 days 00:01:39.316000,MEDIUM,26.0,3.0,10.0,1
2023,Singapore,ZHO,Alfa Romeo,47.0,0 days 00:01:40.485000,MEDIUM,27.0,3.0,11.0,12
2023,Singapore,ZHO,Alfa Romeo,48.0,0 days 00:01:39.790000,MEDIUM,28.0,3.0,11.0,1
2023,Singapore,ZHO,Alfa Romeo,49.0,0 days 00:01:40.042000,MEDIUM,29.0,3.0,11.0,1
2023,Singapore,ZHO,Alfa Romeo,50.0,0 days 00:01:39.818000,MEDIUM,30.0,3.0,11.0,1
2023,Singapore,ZHO,Alfa Romeo,51.0,0 days 00:01:40.482000,MEDIUM,31.0,3.0,11.0,1
2023,Singapore,ZHO,Alfa Romeo,52.0,0 days 00:01:43.708000,MEDIUM,32.0,3.0,13.0,12
2023,Singapore,ZHO,Alfa Romeo,53.0,0 days 00:01:41.753000,MEDIUM,33.0,3.0,13.0,1
2023,Singapore,ZHO,Alfa Romeo,54.0,0 days 00:01:41.708000,MEDIUM,34.0,3.0,13.0,1
2023,Singapore,ZHO,Alfa Romeo,55.0,0 days 00:01:40.798000,MEDIUM,35.0,3.0,13.0,1
2023,Singapore,ZHO,Alfa Romeo,56.0,0 days 00:01:41.215000,MEDIUM,36.0,3.0,13.0,1
2023,Singapore,ZHO,Alfa Romeo,57.0,0 days 00:01:41.419000,MEDIUM,37.0,3.0,13.0,1
2023,Singapore,ZHO,Alfa Romeo,58.0,0 days 00:01:42.795000,MEDIUM,38.0,3.0,12.0,12
2023,Singapore,ZHO,Alfa Romeo,59.0,0 days 00:01:43.773000,MEDIUM,39.0,3.0,14.0,1
2023,Singapore,ZHO,Alfa Romeo,60.0,0 days 00:01:41.794000,MEDIUM,40.0,3.0,14.0,1
2023,Singapore,ZHO,Alfa Romeo,61.0,0 days 00:01:42.010000,MEDIUM,41.0,3.0,13.0,12
2023,Singapore,ZHO,Alfa Romeo,62.0,0 days 00:01:42.246000,MEDIUM,42.0,3.0,12.0,2
2023,Singapore,HUL,Haas F1 Team,1.0,0 days 00:01:49.191000,MEDIUM,1.0,1.0,9.0,12
2023,Singapore,HUL,Haas F1 Team,2.0,0 days 00:01:42.849000,MEDIUM,2.0,1.0,10.0,12
2023,Singapore,HUL,Haas F1 Team,3.0,0 days 00:01:41.400000,MEDIUM,3.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,4.0,0 days 00:01:41.256000,MEDIUM,4.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,5.0,0 days 00:01:41.350000,MEDIUM,5.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,6.0,0 days 00:01:41.949000,MEDIUM,6.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,7.0,0 days 00:01:41.117000,MEDIUM,7.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,8.0,0 days 00:01:40.734000,MEDIUM,8.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,9.0,0 days 00:01:40.978000,MEDIUM,9.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,10.0,0 days 00:01:40.633000,MEDIUM,10.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,11.0,0 days 00:01:40.559000,MEDIUM,11.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,12.0,0 days 00:01:40.479000,MEDIUM,12.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,13.0,0 days 00:01:40.783000,MEDIUM,13.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,14.0,0 days 00:01:40.641000,MEDIUM,14.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,15.0,0 days 00:01:40.693000,MEDIUM,15.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,16.0,0 days 00:01:40.789000,MEDIUM,16.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,17.0,0 days 00:01:40.753000,MEDIUM,17.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,18.0,0 days 00:01:40.877000,MEDIUM,18.0,1.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,19.0,0 days 00:01:41.096000,MEDIUM,19.0,1.0,10.0,12
2023,Singapore,HUL,Haas F1 Team,20.0,0 days 00:02:08.679000,MEDIUM,20.0,1.0,11.0,14
2023,Singapore,HUL,Haas F1 Team,21.0,,HARD,1.0,2.0,15.0,4
2023,Singapore,HUL,Haas F1 Team,22.0,0 days 00:02:16.853000,HARD,2.0,2.0,15.0,41
2023,Singapore,HUL,Haas F1 Team,23.0,0 days 00:01:43.093000,HARD,3.0,2.0,15.0,1
2023,Singapore,HUL,Haas F1 Team,24.0,0 days 00:01:43.044000,HARD,4.0,2.0,14.0,1
2023,Singapore,HUL,Haas F1 Team,25.0,0 days 00:01:41.165000,HARD,5.0,2.0,14.0,1
2023,Singapore,HUL,Haas F1 Team,26.0,0 days 00:01:40.930000,HARD,6.0,2.0,14.0,1
2023,Singapore,HUL,Haas F1 Team,27.0,0 days 00:01:40.425000,HARD,7.0,2.0,14.0,1
2023,Singapore,HUL,Haas F1 Team,28.0,0 days 00:01:41.780000,HARD,8.0,2.0,14.0,1
2023,Singapore,HUL,Haas F1 Team,29.0,0 days 00:01:41.570000,HARD,9.0,2.0,14.0,1
2023,Singapore,HUL,Haas F1 Team,30.0,0 days 00:01:40.692000,HARD,10.0,2.0,14.0,1
2023,Singapore,HUL,Haas F1 Team,31.0,0 days 00:01:40.076000,HARD,11.0,2.0,14.0,1
2023,Singapore,HUL,Haas F1 Team,32.0,0 days 00:01:41.038000,HARD,12.0,2.0,14.0,1
2023,Singapore,HUL,Haas F1 Team,33.0,0 days 00:01:40.694000,HARD,13.0,2.0,14.0,1
2023,Singapore,HUL,Haas F1 Team,34.0,0 days 00:01:40.644000,HARD,14.0,2.0,14.0,1
2023,Singapore,HUL,Haas F1 Team,35.0,0 days 00:01:41.622000,HARD,15.0,2.0,14.0,1
2023,Singapore,HUL,Haas F1 Team,36.0,0 days 00:01:41.128000,HARD,16.0,2.0,13.0,1
2023,Singapore,HUL,Haas F1 Team,37.0,0 days 00:01:40.482000,HARD,17.0,2.0,13.0,1
2023,Singapore,HUL,Haas F1 Team,38.0,0 days 00:01:41.051000,HARD,18.0,2.0,13.0,1
2023,Singapore,HUL,Haas F1 Team,39.0,0 days 00:01:42.010000,HARD,19.0,2.0,12.0,1
2023,Singapore,HUL,Haas F1 Team,40.0,0 days 00:01:41.257000,HARD,20.0,2.0,12.0,1
2023,Singapore,HUL,Haas F1 Team,41.0,0 days 00:01:40.687000,HARD,21.0,2.0,11.0,1
2023,Singapore,HUL,Haas F1 Team,42.0,0 days 00:01:40.523000,HARD,22.0,2.0,11.0,1
2023,Singapore,HUL,Haas F1 Team,43.0,0 days 00:01:53.224000,HARD,23.0,2.0,10.0,126
2023,Singapore,HUL,Haas F1 Team,44.0,0 days 00:02:16.653000,HARD,24.0,2.0,10.0,6
2023,Singapore,HUL,Haas F1 Team,45.0,0 days 00:01:51.986000,HARD,25.0,2.0,9.0,671
2023,Singapore,HUL,Haas F1 Team,46.0,0 days 00:01:40.005000,HARD,26.0,2.0,9.0,1
2023,Singapore,HUL,Haas F1 Team,47.0,0 days 00:01:39.971000,HARD,27.0,2.0,9.0,12
2023,Singapore,HUL,Haas F1 Team,48.0,0 days 00:01:40.789000,HARD,28.0,2.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,49.0,0 days 00:01:40.650000,HARD,29.0,2.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,50.0,0 days 00:01:39.923000,HARD,30.0,2.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,51.0,0 days 00:01:40.729000,HARD,31.0,2.0,10.0,1
2023,Singapore,HUL,Haas F1 Team,52.0,0 days 00:01:40.946000,HARD,32.0,2.0,10.0,12
2023,Singapore,HUL,Haas F1 Team,53.0,0 days 00:01:43.808000,HARD,33.0,2.0,12.0,21
2023,Singapore,HUL,Haas F1 Team,54.0,0 days 00:01:41.918000,HARD,34.0,2.0,12.0,1
2023,Singapore,HUL,Haas F1 Team,55.0,0 days 00:01:41.160000,HARD,35.0,2.0,12.0,1
2023,Singapore,HUL,Haas F1 Team,56.0,0 days 00:01:41.285000,HARD,36.0,2.0,12.0,1
2023,Singapore,HUL,Haas F1 Team,57.0,0 days 00:01:41.410000,HARD,37.0,2.0,12.0,1
2023,Singapore,HUL,Haas F1 Team,58.0,0 days 00:01:42.177000,HARD,38.0,2.0,11.0,12
2023,Singapore,HUL,Haas F1 Team,59.0,0 days 00:01:41.538000,HARD,39.0,2.0,11.0,1
2023,Singapore,HUL,Haas F1 Team,60.0,0 days 00:01:44.766000,HARD,40.0,2.0,13.0,1
2023,Singapore,HUL,Haas F1 Team,61.0,0 days 00:01:43.503000,HARD,41.0,2.0,14.0,12
2023,Singapore,HUL,Haas F1 Team,62.0,0 days 00:01:43.728000,HARD,42.0,2.0,13.0,2
2023,Singapore,OCO,Alpine,1.0,0 days 00:01:47.795000,MEDIUM,1.0,1.0,7.0,12
2023,Singapore,OCO,Alpine,2.0,0 days 00:01:42.401000,MEDIUM,2.0,1.0,7.0,12
2023,Singapore,OCO,Alpine,3.0,0 days 00:01:41.196000,MEDIUM,3.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,4.0,0 days 00:01:41.375000,MEDIUM,4.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,5.0,0 days 00:01:41.329000,MEDIUM,5.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,6.0,0 days 00:01:40.908000,MEDIUM,6.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,7.0,0 days 00:01:40.732000,MEDIUM,7.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,8.0,0 days 00:01:40.339000,MEDIUM,8.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,9.0,0 days 00:01:40.343000,MEDIUM,9.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,10.0,0 days 00:01:40.689000,MEDIUM,10.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,11.0,0 days 00:01:40.085000,MEDIUM,11.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,12.0,0 days 00:01:40.388000,MEDIUM,12.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,13.0,0 days 00:01:40.562000,MEDIUM,13.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,14.0,0 days 00:01:40.247000,MEDIUM,14.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,15.0,0 days 00:01:40.353000,MEDIUM,15.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,16.0,0 days 00:01:40.387000,MEDIUM,16.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,17.0,0 days 00:01:40.575000,MEDIUM,17.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,18.0,0 days 00:01:40.423000,MEDIUM,18.0,1.0,7.0,1
2023,Singapore,OCO,Alpine,19.0,0 days 00:01:40.490000,MEDIUM,19.0,1.0,7.0,12
2023,Singapore,OCO,Alpine,20.0,0 days 00:02:05.887000,MEDIUM,20.0,1.0,8.0,14
2023,Singapore,OCO,Alpine,21.0,,HARD,1.0,2.0,9.0,4
2023,Singapore,OCO,Alpine,22.0,0 days 00:02:23.293000,HARD,2.0,2.0,9.0,41
2023,Singapore,OCO,Alpine,23.0,0 days 00:01:43.254000,HARD,3.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,24.0,0 days 00:01:43.091000,HARD,4.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,25.0,0 days 00:01:40.895000,HARD,5.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,26.0,0 days 00:01:40.885000,HARD,6.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,27.0,0 days 00:01:40.376000,HARD,7.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,28.0,0 days 00:01:41.755000,HARD,8.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,29.0,0 days 00:01:41.534000,HARD,9.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,30.0,0 days 00:01:40.040000,HARD,10.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,31.0,0 days 00:01:40.043000,HARD,11.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,32.0,0 days 00:01:40.362000,HARD,12.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,33.0,0 days 00:01:39.930000,HARD,13.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,34.0,0 days 00:01:40.303000,HARD,14.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,35.0,0 days 00:01:40.541000,HARD,15.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,36.0,0 days 00:01:41.211000,HARD,16.0,2.0,9.0,1
2023,Singapore,OCO,Alpine,37.0,0 days 00:01:42.599000,HARD,17.0,2.0,8.0,1
2023,Singapore,OCO,Alpine,38.0,0 days 00:01:41.319000,HARD,18.0,2.0,8.0,1
2023,Singapore,OCO,Alpine,39.0,0 days 00:01:40.875000,HARD,19.0,2.0,7.0,1
2023,Singapore,OCO,Alpine,40.0,0 days 00:01:39.931000,HARD,20.0,2.0,7.0,1
2023,Singapore,OCO,Alpine,41.0,0 days 00:01:40.064000,HARD,21.0,2.0,6.0,1
2023,Singapore,OCO,Alpine,42.0,0 days 00:01:39.995000,HARD,22.0,2.0,6.0,1
2023,Singapore,OCO,Alpine,43.0,,HARD,23.0,2.0,,126
2023,Singapore,NOR,McLaren,1.0,0 days 00:01:46.415000,MEDIUM,1.0,1.0,5.0,12
2023,Singapore,NOR,McLaren,2.0,0 days 00:01:41.826000,MEDIUM,2.0,1.0,5.0,12
2023,Singapore,NOR,McLaren,3.0,0 days 00:01:41.124000,MEDIUM,3.0,1.0,5.0,1
2023,Singapore,NOR,McLaren,4.0,0 days 00:01:41.678000,MEDIUM,4.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,5.0,0 days 00:01:40.285000,MEDIUM,5.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,6.0,0 days 00:01:39.992000,MEDIUM,6.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,7.0,0 days 00:01:39.972000,MEDIUM,7.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,8.0,0 days 00:01:40.301000,MEDIUM,8.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,9.0,0 days 00:01:40.130000,MEDIUM,9.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,10.0,0 days 00:01:39.974000,MEDIUM,10.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,11.0,0 days 00:01:40.355000,MEDIUM,11.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,12.0,0 days 00:01:40.466000,MEDIUM,12.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,13.0,0 days 00:01:40.372000,MEDIUM,13.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,14.0,0 days 00:01:40.421000,MEDIUM,14.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,15.0,0 days 00:01:40.247000,MEDIUM,15.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,16.0,0 days 00:01:40.342000,MEDIUM,16.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,17.0,0 days 00:01:40.024000,MEDIUM,17.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,18.0,0 days 00:01:39.693000,MEDIUM,18.0,1.0,4.0,1
2023,Singapore,NOR,McLaren,19.0,0 days 00:01:39.880000,MEDIUM,19.0,1.0,4.0,12
2023,Singapore,NOR,McLaren,20.0,0 days 00:02:01.158000,MEDIUM,20.0,1.0,4.0,14
2023,Singapore,NOR,McLaren,21.0,,HARD,1.0,2.0,5.0,4
2023,Singapore,NOR,McLaren,22.0,0 days 00:02:28.267000,HARD,2.0,2.0,5.0,41
2023,Singapore,NOR,McLaren,23.0,0 days 00:01:42.789000,HARD,3.0,2.0,4.0,1
2023,Singapore,NOR,McLaren,24.0,0 days 00:01:40.320000,HARD,4.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,25.0,0 days 00:01:40.240000,HARD,5.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,26.0,0 days 00:01:39.484000,HARD,6.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,27.0,0 days 00:01:39.406000,HARD,7.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,28.0,0 days 00:01:40.267000,HARD,8.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,29.0,0 days 00:01:40.097000,HARD,9.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,30.0,0 days 00:01:39.736000,HARD,10.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,31.0,0 days 00:01:39.367000,HARD,11.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,32.0,0 days 00:01:39.291000,HARD,12.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,33.0,0 days 00:01:39.663000,HARD,13.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,34.0,0 days 00:01:40.060000,HARD,14.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,35.0,0 days 00:01:39.701000,HARD,15.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,36.0,0 days 00:01:39.462000,HARD,16.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,37.0,0 days 00:01:39.838000,HARD,17.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,38.0,0 days 00:01:39.720000,HARD,18.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,39.0,0 days 00:01:39.271000,HARD,19.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,40.0,0 days 00:01:39.346000,HARD,20.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,41.0,0 days 00:01:39.662000,HARD,21.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,42.0,0 days 00:01:39.606000,HARD,22.0,2.0,3.0,1
2023,Singapore,NOR,McLaren,43.0,0 days 00:01:39.560000,HARD,23.0,2.0,3.0,12
2023,Singapore,NOR,McLaren,44.0,0 days 00:02:18.860000,HARD,24.0,2.0,2.0,26
2023,Singapore,NOR,McLaren,45.0,0 days 00:02:00.748000,HARD,25.0,2.0,2.0,671
2023,Singapore,NOR,McLaren,46.0,0 days 00:01:38.046000,HARD,26.0,2.0,2.0,1
2023,Singapore,NOR,McLaren,47.0,0 days 00:01:38.157000,HARD,27.0,2.0,2.0,12
2023,Singapore,NOR,McLaren,48.0,0 days 00:01:38.049000,HARD,28.0,2.0,2.0,1
2023,Singapore,NOR,McLaren,49.0,0 days 00:01:38.173000,HARD,29.0,2.0,2.0,1
2023,Singapore,NOR,McLaren,50.0,0 days 00:01:38.148000,HARD,30.0,2.0,2.0,1
2023,Singapore,NOR,McLaren,51.0,0 days 00:01:38.124000,HARD,31.0,2.0,2.0,1
2023,Singapore,NOR,McLaren,52.0,0 days 00:01:38.250000,HARD,32.0,2.0,2.0,1
2023,Singapore,NOR,McLaren,53.0,0 days 00:01:38.392000,HARD,33.0,2.0,2.0,12
2023,Singapore,NOR,McLaren,54.0,0 days 00:01:38.423000,HARD,34.0,2.0,2.0,1
2023,Singapore,NOR,McLaren,55.0,0 days 00:01:38.492000,HARD,35.0,2.0,2.0,1
2023,Singapore,NOR,McLaren,56.0,0 days 00:01:38.473000,HARD,36.0,2.0,2.0,1
2023,Singapore,NOR,McLaren,57.0,0 days 00:01:38.617000,HARD,37.0,2.0,2.0,1
2023,Singapore,NOR,McLaren,58.0,0 days 00:01:39.160000,HARD,38.0,2.0,2.0,1
2023,Singapore,NOR,McLaren,59.0,0 days 00:01:40.416000,HARD,39.0,2.0,2.0,12
2023,Singapore,NOR,McLaren,60.0,0 days 00:01:39.396000,HARD,40.0,2.0,2.0,1
2023,Singapore,NOR,McLaren,61.0,0 days 00:01:39.510000,HARD,41.0,2.0,2.0,1
2023,Singapore,NOR,McLaren,62.0,0 days 00:01:39.677000,HARD,42.0,2.0,2.0,12
2023,Singapore,LAW,AlphaTauri,1.0,0 days 00:01:50.934000,MEDIUM,1.0,1.0,12.0,12
2023,Singapore,LAW,AlphaTauri,2.0,0 days 00:01:42.139000,MEDIUM,2.0,1.0,12.0,12
2023,Singapore,LAW,AlphaTauri,3.0,0 days 00:01:41.514000,MEDIUM,3.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,4.0,0 days 00:01:41.359000,MEDIUM,4.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,5.0,0 days 00:01:41.351000,MEDIUM,5.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,6.0,0 days 00:01:41.933000,MEDIUM,6.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,7.0,0 days 00:01:41.468000,MEDIUM,7.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,8.0,0 days 00:01:40.893000,MEDIUM,8.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,9.0,0 days 00:01:40.886000,MEDIUM,9.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,10.0,0 days 00:01:40.598000,MEDIUM,10.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,11.0,0 days 00:01:40.824000,MEDIUM,11.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,12.0,0 days 00:01:40.454000,MEDIUM,12.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,13.0,0 days 00:01:40.642000,MEDIUM,13.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,14.0,0 days 00:01:40.676000,MEDIUM,14.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,15.0,0 days 00:01:40.728000,MEDIUM,15.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,16.0,0 days 00:01:40.941000,MEDIUM,16.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,17.0,0 days 00:01:40.940000,MEDIUM,17.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,18.0,0 days 00:01:41.119000,MEDIUM,18.0,1.0,12.0,1
2023,Singapore,LAW,AlphaTauri,19.0,0 days 00:01:41.286000,MEDIUM,19.0,1.0,12.0,12
2023,Singapore,LAW,AlphaTauri,20.0,0 days 00:02:08.455000,MEDIUM,20.0,1.0,13.0,14
2023,Singapore,LAW,AlphaTauri,21.0,,HARD,1.0,2.0,14.0,4
2023,Singapore,LAW,AlphaTauri,22.0,0 days 00:02:17.713000,HARD,2.0,2.0,14.0,41
2023,Singapore,LAW,AlphaTauri,23.0,0 days 00:01:43.523000,HARD,3.0,2.0,14.0,1
2023,Singapore,LAW,AlphaTauri,24.0,0 days 00:01:42.294000,HARD,4.0,2.0,13.0,1
2023,Singapore,LAW,AlphaTauri,25.0,0 days 00:01:41.399000,HARD,5.0,2.0,13.0,1
2023,Singapore,LAW,AlphaTauri,26.0,0 days 00:01:40.971000,HARD,6.0,2.0,13.0,1
2023,Singapore,LAW,AlphaTauri,27.0,0 days 00:01:40.231000,HARD,7.0,2.0,13.0,1
2023,Singapore,LAW,AlphaTauri,28.0,0 days 00:01:41.500000,HARD,8.0,2.0,13.0,1
2023,Singapore,LAW,AlphaTauri,29.0,0 days 00:01:41.515000,HARD,9.0,2.0,13.0,1
2023,Singapore,LAW,AlphaTauri,30.0,0 days 00:01:40.999000,HARD,10.0,2.0,13.0,1
2023,Singapore,LAW,AlphaTauri,31.0,0 days 00:01:40.440000,HARD,11.0,2.0,13.0,1
2023,Singapore,LAW,AlphaTauri,32.0,0 days 00:01:40.055000,HARD,12.0,2.0,13.0,1
2023,Singapore,LAW,AlphaTauri,33.0,0 days 00:01:40.334000,HARD,13.0,2.0,13.0,1
2023,Singapore,LAW,AlphaTauri,34.0,0 days 00:01:40.953000,HARD,14.0,2.0,13.0,1
2023,Singapore,LAW,AlphaTauri,35.0,0 days 00:01:42.148000,HARD,15.0,2.0,13.0,1
2023,Singapore,LAW,AlphaTauri,36.0,0 days 00:01:41.100000,HARD,16.0,2.0,12.0,1
